motif	num_nodes	erdos_p	occurences	mean
7	200	0.001	0	0
8	200	0.001	0	0
9	200	0.001	6	4
10	200	0.001	0	0
11	200	0.001	0	0
12	200	0.001	0	0
13	200	0.001	2	16
1	200	0.001	6	29
2	200	0.001	0	0
3	200	0.001	0	0
4	200	0.001	0	0
5	200	0.001	0	0
6	200	0.001	0	0
7	200	0.001	0	0
8	200	0.001	0	0
9	200	0.001	7	10
10	200	0.001	0	0
11	200	0.001	0	0
12	200	0.001	0	0
13	200	0.001	8	31
1	200	0.001	1	22
2	200	0.001	0	0
3	200	0.001	0	0
4	200	0.001	0	0
5	200	0.001	0	0
6	200	0.001	0	0
7	200	0.001	0	0
8	200	0.001	0	0
9	200	0.001	8	9
10	200	0.001	0	0
11	200	0.001	0	0
12	200	0.001	0	0
13	200	0.001	7	28
1	200	0.002	16	57
2	200	0.002	0	0
3	200	0.002	0	0
4	200	0.002	0	0
5	200	0.002	0	0
6	200	0.002	0	0
7	200	0.002	0	0
8	200	0.002	0	0
9	200	0.002	40	34
10	200	0.002	0	0
11	200	0.002	0	0
12	200	0.002	0	0
13	200	0.002	21	62
1	200	0.002	20	60
2	200	0.002	0	0
3	200	0.002	0	0
4	200	0.002	0	0
5	200	0.002	0	0
6	200	0.002	0	0
7	200	0.002	0	0
8	200	0.002	0	0
9	200	0.002	31	33
10	200	0.002	0	0
11	200	0.002	0	0
12	200	0.002	4	0
13	200	0.002	11	51
1	200	0.002	7	44
2	200	0.002	0	0
3	200	0.002	0	0
4	200	0.002	0	0
5	200	0.002	0	0
6	200	0.002	0	0
7	200	0.002	0	0
8	200	0.002	0	0
9	200	0.002	21	27
10	200	0.002	0	0
11	200	0.002	0	0
12	200	0.002	0	0
13	200	0.002	17	54
1	200	0.002	12	51
2	200	0.002	0	0
3	200	0.002	0	0
4	200	0.002	0	0
5	200	0.002	0	0
6	200	0.002	0	0
7	200	0.002	0	0
8	200	0.002	0	0
9	200	0.002	24	31
10	200	0.002	0	0
11	200	0.002	0	0
12	200	0.002	0	0
13	200	0.002	25	64
1	200	0.002	15	59
2	200	0.002	0	0
3	200	0.002	0	0
4	200	0.002	0	0
5	200	0.002	0	0
6	200	0.002	0	0
7	200	0.002	0	0
8	200	0.002	0	0
9	200	0.002	40	40
10	200	0.002	0	0
11	200	0.002	0	0
12	200	0.002	0	0
13	200	0.002	19	63
1	200	0.002	18	59
2	200	0.002	0	0
3	200	0.002	0	0
4	200	0.002	0	0
5	200	0.002	0	0
6	200	0.002	0	0
7	200	0.002	0	0
8	200	0.002	0	0
9	200	0.002	38	35
10	200	0.002	0	0
11	200	0.002	0	0
12	200	0.002	0	0
13	200	0.002	14	55
1	200	0.002	26	71
2	200	0.002	0	0
3	200	0.002	0	1
4	200	0.002	0	0
5	200	0.002	0	0
6	200	0.002	0	0
7	200	0.002	0	0
8	200	0.002	0	0
9	200	0.002	38	42
10	200	0.002	0	0
11	200	0.002	0	0
12	200	0.002	0	0
13	200	0.002	24	69
1	200	0.002	18	59
2	200	0.002	0	0
3	200	0.002	0	0
4	200	0.002	0	0
5	200	0.002	0	0
6	200	0.002	0	0
7	200	0.002	0	0
8	200	0.002	0	0
9	200	0.002	38	34
10	200	0.002	0	0
11	200	0.002	0	0
12	200	0.002	0	0
13	200	0.002	19	60
1	200	0.005	104	204
2	200	0.005	1	0
3	200	0.005	0	4
4	200	0.005	0	0
5	200	0.005	0	0
6	200	0.005	0	0
7	200	0.005	0	0
8	200	0.005	0	0
9	200	0.005	222	205
10	200	0.005	0	0
11	200	0.005	0	2
12	200	0.005	0	2
13	200	0.005	102	202
1	200	0.005	85	181
2	200	0.005	0	0
3	200	0.005	3	3
4	200	0.005	0	0
5	200	0.005	0	0
6	200	0.005	0	0
7	200	0.005	0	0
8	200	0.005	0	0
9	200	0.005	196	189
10	200	0.005	0	0
11	200	0.005	0	1
12	200	0.005	2	1
13	200	0.005	88	184
1	200	0.005	84	174
2	200	0.005	1	0
3	200	0.005	2	3
4	200	0.005	0	0
5	200	0.005	0	0
6	200	0.005	0	0
7	200	0.005	1	0
8	200	0.005	0	0
9	200	0.005	172	166
10	200	0.005	0	0
11	200	0.005	2	1
12	200	0.005	3	1
13	200	0.005	94	184
1	200	0.005	92	175
2	200	0.005	0	0
3	200	0.005	0	2
4	200	0.005	0	0
5	200	0.005	0	0
6	200	0.005	0	0
7	200	0.005	0	0
8	200	0.005	0	0
9	200	0.005	148	140
10	200	0.005	0	0
11	200	0.005	0	1
12	200	0.005	0	1
13	200	0.005	59	142
1	200	0.005	124	232
2	200	0.005	0	0
3	200	0.005	2	4
4	200	0.005	0	0
5	200	0.005	0	0
6	200	0.005	0	0
7	200	0.005	0	0
8	200	0.005	0	0
9	200	0.005	248	240
10	200	0.005	0	0
11	200	0.005	2	2
12	200	0.005	5	2
13	200	0.005	117	225
1	200	0.005	112	209
2	200	0.005	0	0
3	200	0.005	1	4
4	200	0.005	0	0
5	200	0.005	0	0
6	200	0.005	0	0
7	200	0.005	0	0
8	200	0.005	0	0
9	200	0.005	174	193
10	200	0.005	0	0
11	200	0.005	0	2
12	200	0.005	0	2
13	200	0.005	108	205
1	200	0.005	97	190
2	200	0.005	0	0
3	200	0.005	1	3
4	200	0.005	0	0
5	200	0.005	0	0
6	200	0.005	0	0
7	200	0.005	0	0
8	200	0.005	0	0
9	200	0.005	168	175
10	200	0.005	0	0
11	200	0.005	0	1
12	200	0.005	0	1
13	200	0.005	86	179
1	200	0.005	98	196
2	200	0.005	0	0
3	200	0.005	0	3
4	200	0.005	0	0
5	200	0.005	0	0
6	200	0.005	0	0
7	200	0.005	0	0
8	200	0.005	0	0
9	200	0.005	193	195
10	200	0.005	0	0
11	200	0.005	7	1
12	200	0.005	2	1
13	200	0.005	93	191
1	200	0.01	349	542
2	200	0.01	1	2
3	200	0.01	7	15
4	200	0.01	0	0
5	200	0.01	0	0
6	200	0.01	0	0
7	200	0.01	0	0
8	200	0.01	0	0
9	200	0.01	799	768
10	200	0.01	0	0
11	200	0.01	4	11
12	200	0.01	11	10
13	200	0.01	372	565
1	200	0.01	405	599
2	200	0.01	3	2
3	200	0.01	6	18
4	200	0.01	0	0
5	200	0.01	0	0
6	200	0.01	0	0
7	200	0.01	0	0
8	200	0.01	0	0
9	200	0.01	780	776
10	200	0.01	0	0
11	200	0.01	4	12
12	200	0.01	4	11
13	200	0.01	424	618
1	200	0.01	331	508
2	200	0.01	1	1
3	200	0.01	5	13
4	200	0.01	0	0
5	200	0.01	0	0
6	200	0.01	0	0
7	200	0.01	0	0
8	200	0.01	0	0
9	200	0.01	647	648
10	200	0.01	0	0
11	200	0.01	13	8
12	200	0.01	12	9
13	200	0.01	293	471
1	200	0.01	416	614
2	200	0.01	4	2
3	200	0.01	7	18
4	200	0.01	0	0
5	200	0.01	0	0
6	200	0.01	0	0
7	200	0.01	0	0
8	200	0.01	0	0
9	200	0.01	820	811
10	200	0.01	0	0
11	200	0.01	0	12
12	200	0.01	0	12
13	200	0.01	396	594
1	200	0.01	342	531
2	200	0.01	6	2
3	200	0.01	4	15
4	200	0.01	0	0
5	200	0.01	0	0
6	200	0.01	0	0
7	200	0.01	0	0
8	200	0.01	0	0
9	200	0.01	736	733
10	200	0.01	0	0
11	200	0.01	16	10
12	200	0.01	15	10
13	200	0.01	358	547
1	200	0.01	443	644
2	200	0.01	3	2
3	200	0.01	4	18
4	200	0.01	0	0
5	200	0.01	0	0
6	200	0.01	0	0
7	200	0.01	0	0
8	200	0.01	0	0
9	200	0.01	810	836
10	200	0.01	0	0
11	200	0.01	11	12
12	200	0.01	14	13
13	200	0.01	396	597
1	200	0.01	389	583
2	200	0.01	3	2
3	200	0.01	11	17
4	200	0.01	0	0
5	200	0.01	2	0
6	200	0.01	0	0
7	200	0.01	0	0
8	200	0.01	0	0
9	200	0.01	779	772
10	200	0.01	0	0
11	200	0.01	21	11
12	200	0.01	20	11
13	200	0.01	390	584
1	200	0.01	380	565
2	200	0.01	3	2
3	200	0.01	5	16
4	200	0.01	0	0
5	200	0.01	0	0
6	200	0.01	0	0
7	200	0.01	0	0
8	200	0.01	0	0
9	200	0.01	744	707
10	200	0.01	0	0
11	200	0.01	4	10
12	200	0.01	5	10
13	200	0.01	364	549
1	200	0.02	1639	2033
2	200	0.02	18	22
3	200	0.02	77	105
4	200	0.02	0	0
5	200	0.02	0	1
6	200	0.02	0	1
7	200	0.02	1	2
8	200	0.02	0	0
9	200	0.02	3339	3264
10	200	0.02	1	1
11	200	0.02	57	84
12	200	0.02	71	82
13	200	0.02	1687	2081
1	200	0.02	1330	1696
2	200	0.02	11	17
3	200	0.02	49	81
4	200	0.02	0	0
5	200	0.02	0	0
6	200	0.02	0	0
7	200	0.02	1	1
8	200	0.02	0	0
9	200	0.02	2846	2805
10	200	0.02	0	0
11	200	0.02	29	67
12	200	0.02	28	64
13	200	0.02	1428	1794
1	200	0.02	1691	2094
2	200	0.02	24	23
3	200	0.02	83	105
4	200	0.02	0	0
5	200	0.02	3	1
6	200	0.02	1	1
7	200	0.02	4	2
8	200	0.02	0	0
9	200	0.02	3398	3418
10	200	0.02	1	1
11	200	0.02	101	85
12	200	0.02	133	87
13	200	0.02	1656	2060
1	200	0.02	1663	2059
2	200	0.02	23	22
3	200	0.02	59	102
4	200	0.02	0	0
5	200	0.02	0	1
6	200	0.02	1	1
7	200	0.02	2	2
8	200	0.02	0	0
9	200	0.02	3281	3288
10	200	0.02	0	1
11	200	0.02	72	81
12	200	0.02	51	84
13	200	0.02	1610	2006
1	200	0.02	1382	1736
2	200	0.02	13	15
3	200	0.02	49	78
4	200	0.02	0	0
5	200	0.02	0	0
6	200	0.02	0	0
7	200	0.02	1	1
8	200	0.02	0	0
9	200	0.02	2614	2622
10	200	0.02	1	0
11	200	0.02	43	59
12	200	0.02	51	63
13	200	0.02	1278	1632
1	200	0.02	1545	1929
2	200	0.02	16	20
3	200	0.02	62	93
4	200	0.02	0	0
5	200	0.02	1	0
6	200	0.02	0	1
7	200	0.02	3	1
8	200	0.02	0	0
9	200	0.02	3176	3089
10	200	0.02	0	1
11	200	0.02	65	74
12	200	0.02	70	76
13	200	0.02	1501	1885
1	200	0.02	1621	2018
2	200	0.02	19	22
3	200	0.02	69	102
4	200	0.02	0	0
5	200	0.02	0	1
6	200	0.02	1	1
7	200	0.02	0	2
8	200	0.02	0	0
9	200	0.02	3292	3312
10	200	0.02	1	1
11	200	0.02	24	84
12	200	0.02	27	82
13	200	0.02	1659	2056
1	200	0.02	1392	1761
2	200	0.02	17	18
3	200	0.02	60	82
4	200	0.02	0	0
5	200	0.02	1	0
6	200	0.02	1	0
7	200	0.02	1	1
8	200	0.02	0	0
9	200	0.02	2906	2850
10	200	0.02	1	0
11	200	0.02	86	67
12	200	0.02	81	67
13	200	0.02	1392	1761
1	200	0.05	10155	11103
2	200	0.05	336	337
3	200	0.05	1072	1234
4	200	0.05	0	0
5	200	0.05	27	31
6	200	0.05	27	34
7	200	0.05	55	62
8	200	0.05	3	3
9	200	0.05	19976	20078
10	200	0.05	21	34
11	200	0.05	1022	1115
12	200	0.05	1022	1120
13	200	0.05	10104	11052
1	200	0.05	10073	11022
2	200	0.05	325	338
3	200	0.05	959	1210
4	200	0.05	0	0
5	200	0.05	15	30
6	200	0.05	15	33
7	200	0.05	48	61
8	200	0.05	2	3
9	200	0.05	20072	20098
10	200	0.05	17	33
11	200	0.05	818	1103
12	200	0.05	752	1113
13	200	0.05	9976	10925
1	200	0.05	10117	11064
2	200	0.05	369	336
3	200	0.05	1040	1226
4	200	0.05	0	0
5	200	0.05	35	30
6	200	0.05	31	34
7	200	0.05	61	61
8	200	0.05	6	3
9	200	0.05	20176	20039
10	200	0.05	36	34
11	200	0.05	1145	1110
12	200	0.05	1169	1115
13	200	0.05	10067	11014
1	200	0.05	10042	10990
2	200	0.05	297	337
3	200	0.05	994	1189
4	200	0.05	0	0
5	200	0.05	27	30
6	200	0.05	25	32
7	200	0.05	45	60
8	200	0.05	1	3
9	200	0.05	20041	20059
10	200	0.05	24	32
11	200	0.05	1113	1085
12	200	0.05	1104	1108
13	200	0.05	9811	10760
1	200	0.05	10190	11132
2	200	0.05	365	332
3	200	0.05	1032	1214
4	200	0.05	0	0
5	200	0.05	16	30
6	200	0.05	23	34
7	200	0.05	47	60
8	200	0.05	3	3
9	200	0.05	19835	19859
10	200	0.05	24	33
11	200	0.05	800	1082
12	200	0.05	878	1117
13	200	0.05	9842	10786
1	200	0.05	10100	11048
2	200	0.05	349	337
3	200	0.05	1002	1245
4	200	0.05	0	0
5	200	0.05	42	31
6	200	0.05	31	34
7	200	0.05	68	62
8	200	0.05	1	3
9	200	0.05	19962	20078
10	200	0.05	28	35
11	200	0.05	1330	1131
12	200	0.05	1336	1115
13	200	0.05	10261	11208
1	200	0.05	9620	10551
2	200	0.05	317	318
3	200	0.05	941	1145
4	200	0.05	0	0
5	200	0.05	37	28
6	200	0.05	33	30
7	200	0.05	57	56
8	200	0.05	4	3
9	200	0.05	19236	19306
10	200	0.05	29	31
11	200	0.05	1068	1048
12	200	0.05	1108	1044
13	200	0.05	9656	10587
1	200	0.05	10459	11428
2	200	0.05	359	361
3	200	0.05	1081	1282
4	200	0.05	0	0
5	200	0.05	42	33
6	200	0.05	39	36
7	200	0.05	70	66
8	200	0.05	2	4
9	200	0.05	20913	21009
10	200	0.05	27	35
11	200	0.05	1317	1178
12	200	0.05	1350	1180
13	200	0.05	10446	11415
1	200	0.1	41074	42879
2	200	0.1	2725	2755
3	200	0.1	8410	9124
4	200	0.1	0	1
5	200	0.1	412	463
6	200	0.1	414	488
7	200	0.1	785	927
8	200	0.1	72	103
9	200	0.1	81360	81358
10	200	0.1	430	485
11	200	0.1	8092	8655
12	200	0.1	8050	8713
13	200	0.1	40788	42594
1	200	0.1	38678	40448
2	200	0.1	2592	2565
3	200	0.1	7593	8369
4	200	0.1	0	1
5	200	0.1	349	415
6	200	0.1	346	432
7	200	0.1	733	830
8	200	0.1	59	89
9	200	0.1	77475	77581
10	200	0.1	339	432
11	200	0.1	7346	8026
12	200	0.1	7419	8026
13	200	0.1	38676	40446
1	200	0.1	39505	41293
2	200	0.1	2716	2654
3	200	0.1	7951	8732
4	200	0.1	0	1
5	200	0.1	488	438
6	200	0.1	431	455
7	200	0.1	849	876
8	200	0.1	94	96
9	200	0.1	79502	79359
10	200	0.1	394	461
11	200	0.1	8322	8391
12	200	0.1	8368	8287
13	200	0.1	40024	41809
1	200	0.1	40820	42630
2	200	0.1	2702	2769
3	200	0.1	8128	9087
4	200	0.1	1	1
5	200	0.1	472	462
6	200	0.1	430	482
7	200	0.1	820	924
8	200	0.1	91	102
9	200	0.1	81557	81640
10	200	0.1	417	484
11	200	0.1	8757	8701
12	200	0.1	8822	8678
13	200	0.1	40935	42744
1	200	0.1	38285	40052
2	200	0.1	2515	2546
3	200	0.1	7595	8292
4	200	0.1	0	1
5	200	0.1	376	410
6	200	0.1	446	425
7	200	0.1	786	820
8	200	0.1	76	88
9	200	0.1	76831	77188
10	200	0.1	400	429
11	200	0.1	7948	7990
12	200	0.1	8159	7927
13	200	0.1	38605	40370
1	200	0.1	39862	41651
2	200	0.1	2577	2666
3	200	0.1	7827	8746
4	200	0.1	0	1
5	200	0.1	295	439
6	200	0.1	324	459
7	200	0.1	648	878
8	200	0.1	54	96
9	200	0.1	79404	79597
10	200	0.1	338	459
11	200	0.1	6840	8356
12	200	0.1	6811	8372
13	200	0.1	39786	41576
1	200	0.1	38919	40691
2	200	0.1	2620	2581
3	200	0.1	7853	8473
4	200	0.1	0	1
5	200	0.1	445	421
6	200	0.1	418	440
7	200	0.1	864	842
8	200	0.1	89	91
9	200	0.1	77772	77895
10	200	0.1	414	441
11	200	0.1	8249	8110
12	200	0.1	8198	8091
13	200	0.1	39017	40789
1	200	0.1	40229	42021
2	200	0.1	2719	2684
3	200	0.1	8148	8858
4	200	0.1	6	1
5	200	0.1	386	446
6	200	0.1	429	468
7	200	0.1	829	892
8	200	0.1	108	98
9	200	0.1	80461	79956
10	200	0.1	453	466
11	200	0.1	8074	8427
12	200	0.1	8158	8465
13	200	0.1	40041	41834
1	200	0.2	155628	158784
2	200	0.2	20720	20667
3	200	0.2	61484	64414
4	200	0.2	63	91
5	200	0.2	5740	6405
6	200	0.2	5763	6525
7	200	0.2	11963	12811
8	200	0.2	2224	2647
9	200	0.2	311590	311740
10	200	0.2	5884	6532
11	200	0.2	60175	63232
12	200	0.2	60008	63162
13	200	0.2	155805	158960
1	200	0.2	157471	160636
2	200	0.2	20926	20966
3	200	0.2	63110	65547
4	200	0.2	80	94
5	200	0.2	6012	6549
6	200	0.2	6200	6685
7	200	0.2	12240	13099
8	200	0.2	2451	2728
9	200	0.2	314280	314740
10	200	0.2	6249	6686
11	200	0.2	61313	64214
12	200	0.2	61288	64206
13	200	0.2	157493	160658
1	200	0.2	162686	165895
2	200	0.2	22122	22093
3	200	0.2	65749	68657
4	200	0.2	93	103
5	200	0.2	6681	6981
6	200	0.2	6630	7107
7	200	0.2	13225	13962
8	200	0.2	2657	2941
9	200	0.2	326405	325918
10	200	0.2	6598	7103
11	200	0.2	65979	67442
12	200	0.2	65850	67475
13	200	0.2	162605	165814
1	200	0.2	159989	163172
2	200	0.2	21441	21453
3	200	0.2	64217	66932
4	200	0.2	92	98
5	200	0.2	6563	6739
6	200	0.2	6490	6881
7	200	0.2	13013	13478
8	200	0.2	2622	2822
9	200	0.2	319330	319587
10	200	0.2	6564	6863
11	200	0.2	64873	65546
12	200	0.2	64923	65719
13	200	0.2	159556	162741
1	200	0.2	154801	157944
2	200	0.2	20410	20410
3	200	0.2	61204	63748
4	200	0.2	87	89
5	200	0.2	6481	6313
6	200	0.2	6199	6450
7	200	0.2	12418	12626
8	200	0.2	2554	2603
9	200	0.2	308976	309147
10	200	0.2	6245	6432
11	200	0.2	62692	62387
12	200	0.2	63036	62566
13	200	0.2	154346	157492
1	200	0.2	154769	157919
2	200	0.2	20518	20511
3	200	0.2	61164	64094
4	200	0.2	76	90
5	200	0.2	6079	6357
6	200	0.2	6059	6474
7	200	0.2	12137	12715
8	200	0.2	2380	2627
9	200	0.2	309823	310167
10	200	0.2	6021	6503
11	200	0.2	61513	62943
12	200	0.2	61211	62659
13	200	0.2	155487	158633
1	200	0.2	158615	161793
2	200	0.2	21283	21268
3	200	0.2	63502	66156
4	200	0.2	112	95
5	200	0.2	7170	6642
6	200	0.2	6719	6764
